Pakrat v0.95 - by Rof (rof@mellish.org.uk)
Listing pak files from /home/insserver/serverfiles/insurgency/maps/healthcenter_coop_20.bsp
Pak file at offset 23339574, length 52875258 bytes
materials/maps/healthcenter_coop2/maps/brick/ir_brick02b_1515_-317_-468.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/ministry/floor_basement_01_1314_284_-203.vmt   (Material,  151 bytes)
materials/maps/healthcenter_coop2/maps/brick/ir_brick02b_630_121_-210.vmt   (Material,  141 bytes)
materials/maps/healthcenter_coop2/maps/brick/ir_brick02b_702_952_20.vmt   (Material,  139 bytes)
materials/maps/healthcenter_coop2/maps/brick/ir_brick02b_1131_-280_-97.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/maps/brick/ir_brick02b_728_1335_-468.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_01b_-39_189_-406.vmt   (Material,  147 bytes)
materials/maps/healthcenter_coop2/maps/tile/ir_tilesfloor01a_227_111_-221.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_03_619_-733_-211.vmt   (Material,  147 bytes)
materials/maps/healthcenter_coop2/maps/brick/ch_brickwall2_-39_189_-406.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/brick/ch_brickwall2_1131_-280_-97.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/brick/ch_brickwall2_271_693_-420.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/brick/ch_brickwall2_-191_262_113.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_03_262_-350_20.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008b_262_608_20.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_03_227_111_-221.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_03_262_-1325_-204.vmt   (Material,  148 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_03_630_121_-210.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_03_262_909_-211.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_03_675_1031_-217.vmt   (Material,  147 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_01b_1131_-280_-97.vmt   (Material,  148 bytes)
materials/maps/healthcenter_coop2/maps/ministry/floor_basement_01_728_1335_-468.vmt   (Material,  151 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_01_675_1031_-217.vmt   (Material,  147 bytes)
materials/maps/healthcenter_coop2/maps/brick/ch_brickwall2_-14_-824_20.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/maps/brick/ch_brickwall2_-109_693_-405.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/brick/ch_brickwall2_675_1031_-217.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/tile/ir_tilesfloor01a_-14_-824_20.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/brick/ir_brick02b_262_-1325_-204.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall009_803_-702_-6.vmt   (Material,  141 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall009_-191_262_113.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_-14_-824_20.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_262_-1325_-204.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_-191_262_113.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_02b_803_-702_-6.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_02_736_-271_5.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_02_262_94_20.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_02_630_121_-210.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_02_262_608_20.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_02_702_952_20.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/ministry/floor_basement_01_675_1031_-217.vmt   (Material,  151 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_01_803_-702_-6.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair001_-191_262_113.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/tile/ir_tilesfloor01a_-191_262_113.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/tile/ir_tilesfloor01a_262_608_20.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_02_1131_-280_-97.vmt   (Material,  147 bytes)
materials/maps/healthcenter_coop2/maps/ministry/floor_basement_01_1515_-317_-468.vmt   (Material,  152 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_01_619_-733_-211.vmt   (Material,  147 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_01b_619_-733_-211.vmt   (Material,  148 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall009_1515_-317_-468.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/brick/ir_brick02b_174_-614_-468.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_803_-702_-6.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_262_-1325_-204.vmt   (Material,  147 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_736_-271_5.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_-14_-824_20.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall003_803_-702_-6.vmt   (Material,  141 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall003_262_-1325_-204.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall003_736_-271_5.vmt   (Material,  140 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_728_1335_-468.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_1314_284_-203.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_702_952_20.vmt   (Material,  134 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_803_-702_-6.vmt   (Material,  135 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_1131_-280_-97.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_619_-733_-211.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008b_619_-733_-211.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_630_121_-210.vmt   (Material,  136 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_262_608_20.vmt   (Material,  134 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_227_111_-221.vmt   (Material,  136 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_262_909_-211.vmt   (Material,  136 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_675_1031_-217.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008b_702_952_20.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair001_227_111_-221.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair001_262_94_20.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/vehicle/rubbertrainfloor001a_630_121_-210.vmt   (Material,  147 bytes)
materials/maps/healthcenter_coop2/metal/offelevdrsa_736_-271_5.vmt   (Material,  134 bytes)
materials/maps/healthcenter_coop2/tile/ceilingtilea_736_-271_5.vmt   (Material,  134 bytes)
materials/maps/healthcenter_coop2/maps/door/door01b_736_-271_5.vmt   (Material,  134 bytes)
materials/maps/healthcenter_coop2/maps/door/door01b_174_-614_-468.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/door/door01b_619_-733_-211.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/door/door01b_742_-271_-205.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_-109_693_-405.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_-191_262_113.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_728_1335_-468.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_263_1102_-468.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_262_909_-211.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_262_-350_20.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_262_94_20.vmt   (Material,  162 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_262_94_20.vmt   (Material,  215 bytes)
materials/maps/healthcenter_coop2/maps/window/window007_263_1102_-468.vmt   (Material,  141 bytes)
materials/maps/healthcenter_coop2/maps/door/garagedoor05_263_1102_-468.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair002_262_608_20.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall007_263_1102_-468.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair001_263_1102_-468.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_262_-350_20.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_262_94_20.vmt   (Material,  141 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_227_111_-221.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_630_121_-210.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_-39_189_-406.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/tile/upr_tile_floor_01b_630_121_-210.vmt   (Material,  147 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_-191_262_113.vmt   (Material,  136 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_262_-1325_-204.vmt   (Material,  138 bytes)
materials/maps/healthcenter_coop2/maps/door/door01b_-109_693_-405.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/door/door01b_263_1102_-468.vmt   (Material,  137 bytes)
materials/maps/healthcenter_coop2/maps/door/door01b_262_909_-211.vmt   (Material,  136 bytes)
materials/maps/healthcenter_coop2/maps/door/door02a_1515_-317_-468.vmt   (Material,  138 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_702_952_20.vmt   (Material,  163 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_702_952_20.vmt   (Material,  217 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall009_702_952_20.vmt   (Material,  140 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_630_121_-210.vmt   (Material,  165 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_630_121_-210.vmt   (Material,  221 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_675_1031_-217.vmt   (Material,  166 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_675_1031_-217.vmt   (Material,  223 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_619_-733_-211.vmt   (Material,  166 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_619_-733_-211.vmt   (Material,  223 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_1314_284_-203.vmt   (Material,  166 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_1314_284_-203.vmt   (Material,  223 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_174_-614_-468.vmt   (Material,  166 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_174_-614_-468.vmt   (Material,  223 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_227_111_-221.vmt   (Material,  165 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_227_111_-221.vmt   (Material,  221 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_271_693_-420.vmt   (Material,  165 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_271_693_-420.vmt   (Material,  221 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_742_-271_-205.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_619_-733_-211.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_803_-702_-6.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_174_-614_-468.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_736_-271_5.vmt   (Material,  163 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_736_-271_5.vmt   (Material,  217 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_803_-702_-6.vmt   (Material,  164 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_803_-702_-6.vmt   (Material,  219 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_262_-1325_-204.vmt   (Material,  167 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_262_-1325_-204.vmt   (Material,  225 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_1515_-317_-468.vmt   (Material,  167 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_1515_-317_-468.vmt   (Material,  225 bytes)
materials/maps/healthcenter_coop2/maps/window/window007_-191_262_113.vmt   (Material,  140 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall007_-191_262_113.vmt   (Material,  142 bytes)
materials/maps/healthcenter_coop2/maps/window/window007_-109_693_-405.vmt   (Material,  141 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall007_-14_-824_20.vmt   (Material,  141 bytes)
materials/maps/healthcenter_coop2/maps/window/window007_-14_-824_20.vmt   (Material,  139 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair001_-14_-824_20.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/maps/window/window007_262_-350_20.vmt   (Material,  139 bytes)
materials/maps/healthcenter_coop2/maps/window/window007_262_909_-211.vmt   (Material,  140 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall007_-109_693_-405.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/maps/trim/concretestair001_-109_693_-405.vmt   (Material,  146 bytes)
materials/maps/healthcenter_coop2/maps/window/window007_728_1335_-468.vmt   (Material,  141 bytes)
materials/maps/healthcenter_coop2/maps/ministry/floor_basement_01_-14_-824_20.vmt   (Material,  149 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008b_-14_-824_20.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_-191_262_113.vmt   (Material,  165 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_-191_262_113.vmt   (Material,  221 bytes)
materials/maps/healthcenter_coop2/maps/door/door01b_271_693_-420.vmt   (Material,  136 bytes)
materials/maps/healthcenter_coop2/maps/door/door01b_262_-1325_-204.vmt   (Material,  138 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_-109_693_-405.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_263_1102_-468.vmt   (Material,  145 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_-109_693_-405.vmt   (Material,  166 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_-109_693_-405.vmt   (Material,  223 bytes)
materials/maps/healthcenter_coop2/maps/stone/stonewall009_675_1031_-217.vmt   (Material,  143 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_262_608_20.vmt   (Material,  163 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_262_608_20.vmt   (Material,  217 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_-14_-824_20.vmt   (Material,  164 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_-14_-824_20.vmt   (Material,  219 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_262_-350_20.vmt   (Material,  164 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_262_-350_20.vmt   (Material,  219 bytes)
materials/maps/healthcenter_coop2/maps/metal/metalpanel008a_271_693_-420.vmt   (Material,  144 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_742_-271_-205.vmt   (Material,  166 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_742_-271_-205.vmt   (Material,  223 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02break_262_909_-211.vmt   (Material,  165 bytes)
materials/maps/healthcenter_coop2/glass/ins_glass_02_262_909_-211.vmt   (Material,  221 bytes)
materials/maps/healthcenter_coop2/maps/healthcenter_coop2/dev/dev_water2_1314_284_-203_depth_20.vmt   (Material,  139 bytes)
materials/maps/healthcenter_coop2/cubemapdefault.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c736_-271_5.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c742_-271_-205.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c619_-733_-211.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c630_121_-210.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c-191_262_113.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c1515_-317_-468.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c262_-1325_-204.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c728_1335_-468.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c1314_284_-203.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c702_952_20.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c263_1102_-468.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c174_-614_-468.vtf   (Texture,  8440 bytes)
materials/maps/healthcenter_coop2/c-14_-824_20.vtf   (Texture,  8440 bytes)
