Pakrat v0.95 - by Rof (rof@mellish.org.uk)
Listing pak files from /home/insserver/serverfiles/insurgency/maps/shrine.bsp
Pak file at offset 33418616, length 141219496 bytes
materials/maps/shrine/wall/temple_wood_432_3456_134.vmt   (Material,  123 bytes)
materials/maps/shrine/wall/temple_wood_-1368_3672_151.vmt   (Material,  125 bytes)
materials/maps/shrine/wall/temple_wood_-728_4044_151.vmt   (Material,  124 bytes)
materials/maps/shrine/wall/temple_wood_-2048_4648_76.vmt   (Material,  124 bytes)
materials/maps/shrine/door/temple_doord_sg_-2048_2112_152.vmt   (Material,  129 bytes)
materials/maps/shrine/base/wood/wood01_152_5696_136.vmt   (Material,  123 bytes)
materials/maps/shrine/base/wood/wood01_931_5152_128.vmt   (Material,  123 bytes)
materials/maps/shrine/base/wood/wood01_1132_4744_128.vmt   (Material,  124 bytes)
materials/maps/shrine/base/wood/wood01_944_3712_134.vmt   (Material,  123 bytes)
materials/maps/shrine/liquids/water_shrine_depth_48.vmt   (Material,  107 bytes)
materials/maps/shrine/cubemapdefault.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-64_1024_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-2628_4472_76.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-2048_4648_76.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1452_4933_112.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1432_5641_112.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c1088_1536_134.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c824_2568_134.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c64_5056_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c577_5150_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c1132_4744_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c152_5696_136.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-728_4044_151.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1144_3680_158.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c768_5868_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c80_1520_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-304_1592_148.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-384_1824_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c496_1520_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c896_3200_134.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c320_3040_134.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c432_3456_134.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c944_3712_134.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1048_784_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1960_784_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-2416_1024_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-192_5728_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1392_2326_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1824_2416_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-240_2512_136.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-356_3040_151.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-2723_5498_193.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-2368_5496_184.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-2720_5248_172.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-3072_5496_184.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-768_1896_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1134_1902_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-856_2272_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-2048_2112_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1644_1888_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-384_4288_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1386_1620_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1368_3272_151.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-920_3072_151.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-917_3292_151.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-816_3624_158.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-2048_2288_152.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1368_3672_151.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c931_5152_128.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-888_3832_151.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c432_2632_134.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-1424_3056_134.vtf   (Texture,  8440 bytes)
materials/maps/shrine/c-576_5248_144.vtf   (Texture,  8440 bytes)
materials/maps/shrine/cubemapdefault.hdr.vtf   (Texture,  65608 bytes)
materials/maps/shrine/c-64_1024_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-2628_4472_76.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-2048_4648_76.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1452_4933_112.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1432_5641_112.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c1088_1536_134.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c824_2568_134.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c64_5056_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c577_5150_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c1132_4744_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c152_5696_136.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-728_4044_151.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1144_3680_158.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c768_5868_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c80_1520_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-304_1592_148.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-384_1824_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c496_1520_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c896_3200_134.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c320_3040_134.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c432_3456_134.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c944_3712_134.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1048_784_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1960_784_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-2416_1024_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-192_5728_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1392_2326_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1824_2416_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-240_2512_136.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-356_3040_151.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-2723_5498_193.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-2368_5496_184.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-2720_5248_172.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-3072_5496_184.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-768_1896_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1134_1902_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-856_2272_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-2048_2112_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1644_1888_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-384_4288_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1386_1620_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1368_3272_151.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-920_3072_151.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-917_3292_151.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-816_3624_158.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-2048_2288_152.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1368_3672_151.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c931_5152_128.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-888_3832_151.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c432_2632_134.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-1424_3056_134.hdr.vtf   (Texture,  65616 bytes)
materials/maps/shrine/c-576_5248_144.hdr.vtf   (Texture,  65616 bytes)
materials/skybox/landscape01.vmt   (Material,  150 bytes)
materials/skybox/landscape01.vtf   (Texture,  349696 bytes)
materials/nature/stoneblockwall03_ivy.vmt   (Material,  177 bytes)
materials/nature/stoneblockwall03_ivy.vtf   (Texture,  349688 bytes)
materials/nature/stoneblockwall03normal_ivy.vtf   (Texture,  699196 bytes)
materials/wall/woodhouse01_ivy.vmt   (Material,  123 bytes)
materials/wall/woodhouse01_ivy.vtf   (Texture,  87544 bytes)
materials/wall/paperwall_panel01_sg.vmt   (Material,  154 bytes)
materials/wall/paperwall_panel01_sg.vtf   (Texture,  349760 bytes)
materials/wall/paperwall_panel01b_sg.vmt   (Material,  138 bytes)
materials/wall/paperwall_panel01b_sg.vtf   (Texture,  174984 bytes)
materials/wall/paperwall01b_dj.vmt   (Material,  139 bytes)
materials/wall/paperwall01b_dj.vtf   (Texture,  349760 bytes)
materials/wall/paperwall01_dj.vmt   (Material,  121 bytes)
materials/wall/paperwall01_dj.vtf   (Texture,  174984 bytes)
materials/liquids/water_shrine.vmt   (Material,  1398 bytes)
materials/liquids/water_river_normal_sharp.vtf   (Texture,  175008 bytes)
materials/liquids/water_swamp_m1_beneath.vmt   (Material,  612 bytes)
materials/liquids/water_shrine_cheap.vmt   (Material,  1043 bytes)
materials/wall/crackyplastertrim_ivy.vmt   (Material,  129 bytes)
materials/wall/crackyplastertrim_ivy.vtf   (Texture,  87544 bytes)
materials/wall/woodstrips.vmt   (Material,  118 bytes)
materials/wall/woodstrips.vtf   (Texture,  174984 bytes)
materials/wall/temple_wood2.vmt   (Material,  120 bytes)
materials/wall/temple_wood2.vtf   (Texture,  174984 bytes)
materials/wall/woodcladwall2_ivy.vmt   (Material,  119 bytes)
materials/wall/woodcladwall2_ivy.vtf   (Texture,  174984 bytes)
materials/wall/temple_wood3.vmt   (Material,  120 bytes)
materials/wall/temple_wood3.vtf   (Texture,  174984 bytes)
materials/wall/temp1.vmt   (Material,  144 bytes)
materials/wall/temp1.vtf   (Texture,  349760 bytes)
materials/wall/temp1_normal.vtf   (Texture,  262351 bytes)
materials/wall/woodhouse03_ivy.vmt   (Material,  123 bytes)
materials/wall/woodhouse03_ivy.vtf   (Texture,  87544 bytes)
materials/wall/woodhouse05_ivy.vmt   (Material,  123 bytes)
materials/wall/woodhouse05_ivy.vtf   (Texture,  174984 bytes)
materials/wall/woodbeam01.vmt   (Material,  113 bytes)
materials/wall/woodbeam01.vtf   (Texture,  21992 bytes)
materials/floor/hardwood_floor_grunge.vmt   (Material,  131 bytes)
materials/floor/hardwood_floor_grunge.vtf   (Texture,  699272 bytes)
materials/floor/hardwood_floor.vmt   (Material,  124 bytes)
materials/floor/hardwood_floor.vtf   (Texture,  699272 bytes)
materials/misc/clothdesigna_sg.vmt   (Material,  140 bytes)
materials/misc/clothdesigna_sg.vtf   (Texture,  87616 bytes)
materials/wall/woodgreenslats.vmt   (Material,  322 bytes)
materials/wall/woodgreenslats.vtf   (Texture,  87616 bytes)
materials/wall/woodorange_normal.vtf   (Texture,  174984 bytes)
materials/wall/woodwhite.vmt   (Material,  300 bytes)
materials/wall/woodwhite.vtf   (Texture,  43912 bytes)
materials/cs_italy/hpe_stone_wall_02_top.vmt   (Material,  148 bytes)
materials/cs_italy/hpe_stone_wall_02_top.vtf   (Texture,  175008 bytes)
materials/cs_italy/hpe_stone_wall_02_top_normal.vtf   (Texture,  349784 bytes)
materials/floor/cobblefloor04_ivy.vmt   (Material,  183 bytes)
materials/floor/cobblefloor04_ivy.vtf   (Texture,  174984 bytes)
materials/floor/cobblefloor04normal_ivy.vtf   (Texture,  174984 bytes)
materials/skybox/skybox_foliage01.vmt   (Material,  150 bytes)
materials/skybox/skybox_foliage01.vtf   (Texture,  699232 bytes)
materials/skybox/skybox_foliage01b.vmt   (Material,  150 bytes)
materials/skybox/skybox_foliage01b.vtf   (Texture,  699232 bytes)
materials/wall/woodclean.vmt   (Material,  117 bytes)
materials/wall/woodclean.vtf   (Texture,  174968 bytes)
materials/skybox/skybox_mtfuji.vmt   (Material,  147 bytes)
materials/skybox/skybox_mtfuji.vtf   (Texture,  349696 bytes)
materials/wall/temple_wood3_trim.vmt   (Material,  125 bytes)
materials/wall/temple_wood3_trim.vtf   (Texture,  174984 bytes)
materials/floor/tatamimat01_ivy.vmt   (Material,  161 bytes)
materials/floor/tatamimat01_ivy.vtf   (Texture,  699272 bytes)
materials/floor/tatamimatnormal_ivy.vtf   (Texture,  1048783 bytes)
materials/decals/deco/rug_01.vmt   (Material,  177 bytes)
materials/decals/deco/rug_01.vtf   (Texture,  87544 bytes)
materials/nature/nijo_grasstogravel_ivy.vmt   (Material,  432 bytes)
materials/nature/nijogravel01_ivy.vtf   (Texture,  699272 bytes)
materials/nature/nijograss01_ivy.vtf   (Texture,  699272 bytes)
materials/nature/gravel1_normal.vtf   (Texture,  1398308 bytes)
materials/nature/blend_ivy1normal.vtf   (Texture,  262351 bytes)
materials/nature/blend_ivy1.vmt   (Material,  452 bytes)
materials/nature/blend_ivy1b.vtf   (Texture,  699272 bytes)
materials/nature/flowergrass_ivy.vtf   (Texture,  699272 bytes)
materials/roof/rooftile02_dj.vmt   (Material,  115 bytes)
materials/roof/rooftile02_dj.vtf   (Texture,  174984 bytes)
materials/nature/rockwall1_grass_ivy.vmt   (Material,  423 bytes)
materials/nature/rockwall1_ivy.vtf   (Texture,  699272 bytes)
materials/roof/rooftile04_dj.vmt   (Material,  115 bytes)
materials/roof/rooftile04_dj.vtf   (Texture,  174984 bytes)
materials/floor/concblockflooredge_ivy.vmt   (Material,  129 bytes)
materials/floor/concblockflooredge_ivy.vtf   (Texture,  22008 bytes)
materials/floor/streettrim1_ivy.vmt   (Material,  124 bytes)
materials/floor/streettrim1_ivy.vtf   (Texture,  87544 bytes)
materials/concrete/concretewall059e.vmt   (Material,  101 bytes)
materials/concrete/concretewall059e.vtf   (Texture,  174968 bytes)
materials/wall/woodwall6.vmt   (Material,  112 bytes)
materials/wall/woodwall6.vtf   (Texture,  174984 bytes)
materials/concrete/concretewall036a.vmt   (Material,  101 bytes)
materials/concrete/concretewall036a.vtf   (Texture,  175008 bytes)
materials/wall/woodwall01_dj.vmt   (Material,  226 bytes)
materials/wall/woodwall01_dj.vtf   (Texture,  174984 bytes)
materials/floor/stonetrim01_dj.vmt   (Material,  122 bytes)
materials/floor/stonetrim01_dj.vtf   (Texture,  11144 bytes)
materials/wall/woodyellow.vmt   (Material,  301 bytes)
materials/wall/woodyellow.vtf   (Texture,  43912 bytes)
materials/door/maws_grey.vmt   (Material,  117 bytes)
materials/door/maws_grey.vtf   (Texture,  699272 bytes)
materials/wall/canaltrim2_ivy.vmt   (Material,  120 bytes)
materials/wall/canaltrim2_ivy.vtf   (Texture,  5752 bytes)
materials/floor/cobblefloor05_ivy.vmt   (Material,  179 bytes)
materials/floor/cobblefloor05_ivy.vtf   (Texture,  174984 bytes)
materials/floor/cobblefloor05normal_ivy.vtf   (Texture,  262351 bytes)
materials/floor/snowsidewalk02_ivy.vmt   (Material,  127 bytes)
materials/floor/snowsidewalk02_ivy.vtf   (Texture,  524433 bytes)
materials/wall/extwall4_trim2.vmt   (Material,  121 bytes)
materials/wall/extwall4_trim2.vtf   (Texture,  43832 bytes)
materials/wall/blockwoodwall_ivy.vmt   (Material,  138 bytes)
materials/wall/blockwoodwall_ivy.vtf   (Texture,  699272 bytes)
materials/wall/blockwoodwallnormal_ivy.vtf   (Texture,  1048783 bytes)
materials/wall/woodwall2.vmt   (Material,  111 bytes)
materials/wall/woodwall2.vtf   (Texture,  174984 bytes)
materials/wall/woodorange.vmt   (Material,  307 bytes)
materials/wall/woodorange.vtf   (Texture,  43912 bytes)
materials/wall/templetrimdetail.vmt   (Material,  309 bytes)
materials/wall/templetrimdetail.vtf   (Texture,  174904 bytes)
materials/floor/dirtywoodfloor01_dj.vmt   (Material,  133 bytes)
materials/floor/dirtywoodfloor01_dj.vtf   (Texture,  174984 bytes)
materials/floor/tatamimat02_ivy.vmt   (Material,  161 bytes)
materials/floor/tatamimat02_ivy.vtf   (Texture,  699272 bytes)
materials/floor/redcarpet1.vmt   (Material,  116 bytes)
materials/floor/redcarpet1.vtf   (Texture,  174984 bytes)
materials/wall/extwall3b.vmt   (Material,  215 bytes)
materials/wall/extwall3b.vtf   (Texture,  174984 bytes)
